year,month,day,hour,season,PM_Dongsihuan,DEWP,HUMI,PRES,TEMP,cbwd,Iws,precipitation,Iprec,week,work
2010,1,14,10,4,76,-18,51,1024,-10,NW,22.79,0,0,Thursday,Yes
2010,1,14,11,4,79,-17,52,1023,-9,NW,24.58,0,0,Thursday,Yes
2010,1,14,12,4,108,-16,45,1023,-6,NW,26.37,0,0,Thursday,Yes
2010,1,14,13,4,47,-17,38,1022,-5,NW,28.16,0,0,Thursday,Yes
2010,1,14,14,4,89,-16,41,1022,-5,NW,29.95,0,0,Thursday,Yes
2010,1,14,15,4,91,-15,42,1022,-4,NW,33.08,0,0,Thursday,Yes
2010,1,14,16,4,65,-16,38,1023,-4,cv,0.89,0,0,Thursday,Yes
2010,1,14,17,4,130,-15,45,1025,-5,SE,1.79,0,0,Thursday,Yes
2010,1,14,18,4,85,-14,42,1026,-3,NW,5.81,0,0,Thursday,No
2010,1,14,19,4,88,-16,35,1027,-3,NW,11.62,0,0,Thursday,No
2010,1,14,20,4,35,-15,42,1029,-4,NW,20.56,0,0,Thursday,No
2010,1,14,21,4,18,-16,41,1031,-5,NW,24.58,0,0,Thursday,No
2010,1,14,22,4,24,-17,41,1032,-6,NE,3.13,0,0,Thursday,No
2010,1,14,23,4,30,-18,38,1033,-6,NE,8.05,0,0,Thursday,No
2010,1,15,0,4,33,-19,37,1034,-7,NE,13.86,0,0,Friday,No
2010,1,15,1,4,78,-17,48,1035,-8,NW,5.81,0,0,Friday,No
2010,1,15,2,4,22,-18,51,1035,-10,NW,11.62,0,0,Friday,No
2010,1,15,3,4,7,-19,47,1036,-10,NW,14.75,0,0,Friday,No
2010,1,15,4,4,10,-19,40,1036,-9,NW,19.67,0,0,Friday,No
2010,1,15,5,4,18,-19,40,1036,-9,NE,7.15,0,0,Friday,No
2010,1,15,6,4,39,-20,40,1037,-9,NE,12.96,0,0,Friday,No
2010,1,15,7,4,25,-19,44,1037,-9,NE,18.77,0,0,Friday,No
2010,1,15,8,4,20,-19,40,1038,-8,NE,22.79,0,0,Friday,Yes
2010,1,15,9,4,10,-19,40,1039,-8,NE,28.6,0,0,Friday,Yes
2010,1,15,10,4,3,-19,37,1039,-7,NE,35.75,0,0,Friday,Yes
2010,1,15,11,4,19,-18,38,1039,-6,NE,41.56,0,0,Friday,Yes
2010,1,15,12,4,48,-18,35,1039,-5,NE,45.58,0,0,Friday,Yes
2010,1,15,13,4,34,-17,35,1038,-4,NW,1.79,0,0,Friday,Yes
2010,1,15,14,4,66,-16,35,1037,-3,cv,0.89,0,0,Friday,Yes
2010,1,15,15,4,32,-17,33,1037,-3,cv,1.78,0,0,Friday,Yes
2010,1,15,16,4,65,-17,30,1037,-2,cv,2.23,0,0,Friday,Yes
2010,1,15,17,4,77,-15,45,1036,-5,SE,0.89,0,0,Friday,Yes
2010,1,15,18,4,153,-15,48,1036,-6,cv,0.89,0,0,Friday,No
2010,1,15,19,4,78,-15,48,1037,-6,cv,1.78,0,0,Friday,No
2010,1,15,20,4,81,-14,53,1037,-6,SE,1.79,0,0,Friday,No
2010,1,15,21,4,74,-14,61,1036,-8,SE,3.58,0,0,Friday,No
2010,1,15,22,4,98,-14,72,1037,-10,cv,0.89,0,0,Friday,No
2010,1,15,23,4,172,-15,78,1036,-11,cv,1.78,0,0,Friday,No
2010,1,16,0,4,77,-15,72,1036,-11,cv,2.67,0,0,Saturday,No
2010,1,16,1,4,204,-16,78,1036,-13,NE,0.89,0,0,Saturday,No
2010,1,16,2,4,253,-16,72,1036,-12,cv,0.89,0,0,Saturday,No
2010,1,16,3,4,232,-16,78,1035,-13,NE,0.89,0,0,Saturday,No
2010,1,16,4,4,251,-15,78,1035,-12,NE,1.78,0,0,Saturday,No
2010,1,16,5,4,150,-14,72,1034,-10,NW,1.79,0,0,Saturday,No
2010,1,16,6,4,113,-15,66,1034,-10,NW,2.68,0,0,Saturday,No
2010,1,16,7,4,150,-15,72,1034,-11,NW,4.47,0,0,Saturday,No
2010,1,16,8,4,196,-15,72,1034,-11,NW,6.26,0,0,Saturday,Yes
2010,1,16,9,4,141,-14,67,1034,-9,NW,8.05,0,0,Saturday,Yes
2010,1,16,10,4,100,-14,67,1034,-9,NW,9.84,0,0,Saturday,Yes
2010,1,16,11,4,183,-13,57,1034,-6,cv,0.89,0,0,Saturday,Yes
2010,1,16,12,4,141,-13,53,1033,-5,NW,1.79,0,0,Saturday,Yes
2010,1,16,13,4,125,-12,53,1031,-4,cv,0.89,0,0,Saturday,Yes
2010,1,16,14,4,172,-12,49,1031,-3,cv,1.78,0,0,Saturday,Yes
2010,1,16,15,4,114,-12,49,1030,-3,cv,2.67,0,0,Saturday,Yes
2010,1,16,16,4,180,-11,53,1030,-3,cv,3.56,0,0,Saturday,Yes
2010,1,16,17,4,160,-11,58,1031,-4,NE,0.89,0,0,Saturday,Yes
2010,1,16,18,4,237,-12,67,1031,-7,cv,0.89,0,0,Saturday,No
2010,1,16,19,4,241,-12,67,1032,-7,cv,1.78,0,0,Saturday,No
2010,1,16,20,4,267,-12,72,1032,-8,cv,2.23,0,0,Saturday,No
2010,1,16,21,4,175,-12,78,1032,-9,cv,3.12,0,0,Saturday,No
2010,1,16,22,4,288,-13,85,1032,-11,NW,0.89,0,0,Saturday,No
2010,1,16,23,4,236,-14,78,1032,-11,NW,2.68,0,0,Saturday,No
2010,1,17,0,4,209,-15,78,1032,-12,NW,5.81,0,0,Sunday,No
2010,1,17,1,4,171,-14,78,1032,-11,cv,0.45,0,0,Sunday,No
2010,1,17,2,4,122,-14,78,1031,-11,cv,1.34,0,0,Sunday,No
2010,1,17,3,4,131,-14,85,1031,-12,NW,1.79,0,0,Sunday,No
2010,1,17,4,4,127,-14,78,1031,-12,NW,3.58,0,0,Sunday,No
2010,1,17,5,4,225,-14,72,1030,-10,NW,6.71,0,0,Sunday,No
2010,1,17,6,4,200,-14,78,1030,-11,NW,9.84,0,0,Sunday,No
2010,1,17,7,4,150,-15,66,1030,-10,NW,11.63,0,0,Sunday,No
2010,1,17,8,4,219,-13,78,1030,-10,NW,14.76,0,0,Sunday,Yes
2010,1,17,9,4,176,-13,67,1030,-8,NW,17.89,0,0,Sunday,Yes
2010,1,17,10,4,193,-12,62,1030,-6,cv,0.45,0,0,Sunday,Yes
2010,1,17,11,4,164,-11,62,1030,-5,cv,1.34,0,0,Sunday,Yes
2010,1,17,12,4,208,-11,58,1029,-4,cv,2.23,0,0,Sunday,Yes
2010,1,17,13,4,126,-11,53,1028,-3,cv,3.12,0,0,Sunday,Yes
2010,1,17,14,4,149,-10,50,1027,-1,cv,4.01,0,0,Sunday,Yes
2010,1,17,15,4,235,-11,46,1027,-1,cv,4.46,0,0,Sunday,Yes
2010,1,17,16,4,195,-10,50,1026,-1,SE,0.89,0,0,Sunday,Yes
2010,1,17,17,4,232,-10,58,1026,-3,SE,1.78,0,0,Sunday,Yes
2010,1,17,18,4,269,-10,67,1027,-5,SE,2.67,0,0,Sunday,No
2010,1,17,19,4,209,-10,73,1027,-6,NE,0.89,0,0,Sunday,No
2010,1,17,20,4,334,-11,73,1027,-7,cv,0.45,0,0,Sunday,No
2010,1,17,21,4,294,-10,79,1027,-7,cv,0.9,0,0,Sunday,No
2010,1,17,22,4,338,-11,85,1027,-9,cv,1.35,0,0,Sunday,No
2010,1,17,23,4,234,-12,78,1027,-9,NE,0.89,0,0,Sunday,No
2010,1,18,0,4,283,-12,85,1028,-10,cv,0.89,0,0,Monday,No
2010,1,18,1,4,300,-13,85,1028,-11,NW,3.13,0,0,Monday,No
2010,1,18,2,4,302,-11,85,1028,-9,NW,4.92,0,0,Monday,No
2010,1,18,3,4,314,-13,78,1028,-10,NW,6.71,0,0,Monday,No
2010,1,18,4,4,349,-13,85,1028,-11,NW,7.6,0,0,Monday,No
2010,1,18,5,4,285,-13,85,1027,-11,NE,1.79,0,0,Monday,No
2010,1,18,6,4,170,-14,78,1028,-11,NW,0.89,0,0,Monday,No
2010,1,18,7,4,174,-14,78,1028,-11,NW,4.02,0,0,Monday,No
2010,1,18,8,4,166,-14,78,1028,-11,NW,5.81,0,0,Monday,Yes
2010,1,18,9,4,203,-11,67,1028,-6,NW,9.83,0,0,Monday,Yes
2010,1,18,10,4,122,-10,67,1028,-5,NW,11.62,0,0,Monday,Yes
2010,1,18,11,4,194,-9,63,1028,-3,NW,13.41,0,0,Monday,Yes
2010,1,18,12,4,92,-8,58,1027,-1,NW,15.2,0,0,Monday,Yes
2010,1,18,13,4,125,-9,50,1026,0,NW,16.99,0,0,Monday,Yes
2010,1,18,14,4,149,-9,47,1025,1,NE,1.79,0,0,Monday,Yes
2010,1,18,15,4,199,-9,47,1025,1,cv,0.89,0,0,Monday,Yes
2010,1,18,16,4,202,-8,50,1025,1,SE,0.89,0,0,Monday,Yes
2010,1,18,17,4,194,-7,63,1025,-1,SE,2.68,0,0,Monday,Yes
2010,1,18,18,4,356,-7,68,1025,-2,cv,0.89,0,0,Monday,No
2010,1,18,19,4,529,-7,73,1025,-3,SE,0.89,0,0,Monday,No
2010,1,18,20,4,341,-5,79,1026,-2,cv,0.89,0,0,Monday,No
2010,1,18,21,4,249,-5,74,1026,-1,NW,1.79,0,0,Monday,No
2010,1,18,22,4,258,-5,74,1026,-1,NW,3.58,0,0,Monday,No
2010,1,18,23,4,308,-6,68,1026,-1,cv,0.89,0,0,Monday,No
2010,1,19,0,4,390,-4,80,1025,-1,NW,1.79,0,0,Tuesday,No
2010,1,19,1,4,258,-5,74,1024,-1,NW,4.92,0,0,Tuesday,No
2010,1,19,2,4,250,-5,74,1024,-1,NW,6.71,0,0,Tuesday,No
2010,1,19,3,4,177,-5,74,1023,-1,NW,8.5,0,0,Tuesday,No
2010,1,19,4,4,300,-4,80,1022,-1,NW,10.29,0,0,Tuesday,No
2010,1,19,5,4,323,-4,80,1021,-1,NW,11.18,0,0,Tuesday,No
2010,1,19,6,4,291,-4,80,1021,-1,NW,12.07,0,0,Tuesday,No
2010,1,19,7,4,274,-4,80,1021,-1,NW,13.86,0,0,Tuesday,No
2010,1,19,8,4,242,-4,74,1021,0,cv,0.89,0,0,Tuesday,Yes
2010,1,19,9,4,280,-4,74,1021,0,NW,1.79,0,0,Tuesday,Yes
2010,1,19,10,4,327,-4,74,1021,0,cv,0.89,0,0,Tuesday,Yes
2010,1,19,11,4,298,-5,64,1021,1,NW,1.79,0,0,Tuesday,Yes
2010,1,19,12,4,344,-5,64,1020,1,cv,0.89,0,0,Tuesday,Yes
2010,1,19,13,4,391,-4,69,1019,1,cv,1.34,0,0,Tuesday,Yes
2010,1,19,14,4,395,-4,69,1018,1,NE,0.89,0,0,Tuesday,Yes
2010,1,19,15,4,321,-3,69,1018,2,cv,0.45,0,0,Tuesday,Yes
2010,1,19,16,4,374,-3,69,1018,2,cv,1.34,0,0,Tuesday,Yes
2010,1,19,17,4,451,-2,74,1018,2,NE,0.89,0,0,Tuesday,Yes
2010,1,19,18,4,467,-3,74,1018,1,cv,0.89,0,0,Tuesday,No
2010,1,19,19,4,315,-3,69,1020,2,NW,1.79,0,0,Tuesday,No
2010,1,19,20,4,351,-3,74,1020,1,NW,4.92,0,0,Tuesday,No
2010,1,19,21,4,218,-3,80,1021,0,NW,6.71,0,0,Tuesday,No
2010,1,19,22,4,296,-3,80,1021,0,NW,8.5,0,0,Tuesday,No
2010,1,19,23,4,326,-3,74,1020,1,NW,11.63,0,0,Tuesday,No
2010,1,20,0,4,336,-2,86,1021,0,NW,14.76,0,0,Wednesday,No
2010,1,20,1,4,255,-2,92,1022,-1,NW,16.55,0,0,Wednesday,No
2010,1,20,2,4,218,-4,86,1022,-2,NW,19.68,0,0,Wednesday,No
2010,1,20,3,4,76,-2,92,1023,-1,NW,25.49,0,0,Wednesday,No
2010,1,20,4,4,87,-3,74,1023,1,NW,28.62,0,0,Wednesday,No
2010,1,20,5,4,76,-3,80,1024,0,NW,31.75,0,0,Wednesday,No
2010,1,20,6,4,68,-5,59,1026,2,NW,36.67,0,0,Wednesday,No
2010,1,20,7,4,68,-9,47,1027,1,NW,41.59,0,0,Wednesday,No
2010,1,20,8,4,60,-10,46,1028,0,NW,48.74,0,0,Wednesday,Yes
2010,1,20,9,4,35,-10,46,1030,0,NW,55.89,0,0,Wednesday,Yes
2010,1,20,10,4,20,-11,40,1032,1,NW,63.04,0,0,Wednesday,Yes
2010,1,20,11,4,17,-13,36,1033,0,NW,71.09,0,0,Wednesday,Yes
2010,1,20,12,4,31,-13,36,1033,0,NW,78.24,0,0,Wednesday,Yes
2010,1,20,13,4,11,-13,39,1033,-1,NE,8.05,0,0,Wednesday,Yes
2010,1,20,14,4,29,-13,39,1032,-1,NW,7.15,0,0,Wednesday,Yes
2010,1,20,15,4,21,-15,33,1032,-1,NE,5.81,0,0,Wednesday,Yes
2010,1,20,16,4,35,-14,36,1033,-1,NW,5.81,0,0,Wednesday,Yes
2010,1,20,17,4,24,-15,36,1033,-2,NW,12.96,0,0,Wednesday,Yes
2010,1,20,18,4,32,-16,35,1034,-3,NW,21.01,0,0,Wednesday,No
2010,1,20,19,4,11,-17,35,1035,-4,NW,28.16,0,0,Wednesday,No
2010,1,20,20,4,8,-19,27,1036,-3,NW,37.99,0,0,Wednesday,No
2010,1,20,21,4,31,-18,32,1037,-4,NW,46.93,0,0,Wednesday,No
2010,1,20,22,4,9,-19,30,1038,-4,NW,55.87,0,0,Wednesday,No
2010,1,20,23,4,11,-19,32,1038,-5,NW,65.7,0,0,Wednesday,No
2010,1,21,0,4,77,-20,32,1038,-6,NW,75.53,0,0,Thursday,No
2010,1,21,1,4,7,-20,32,1038,-6,NW,85.36,0,0,Thursday,No
2010,1,21,2,4,3,-20,34,1038,-7,NW,95.19,0,0,Thursday,No
2010,1,21,3,4,19,-22,31,1038,-8,NW,103.24,0,0,Thursday,No
2010,1,21,4,4,12,-23,28,1038,-8,NW,111.29,0,0,Thursday,No
2010,1,21,5,4,10,-24,28,1038,-9,NW,118.44,0,0,Thursday,No
2010,1,21,6,4,20,-24,28,1038,-9,NW,128.27,0,0,Thursday,No
2010,1,21,7,4,5,-25,26,1038,-9,NW,138.1,0,0,Thursday,No
2010,1,21,8,4,11,-25,24,1039,-8,NW,147.04,0,0,Thursday,Yes
2010,1,21,9,4,26,-25,24,1039,-8,NW,155.98,0,0,Thursday,Yes
2010,1,21,10,4,17,-22,29,1039,-7,NW,160.9,0,0,Thursday,Yes
2010,1,21,11,4,24,-22,29,1038,-7,NE,3.13,0,0,Thursday,Yes
2010,1,21,12,4,24,-22,24,1037,-5,NW,4.02,0,0,Thursday,Yes
2010,1,21,13,4,6,-21,27,1035,-5,NE,3.13,0,0,Thursday,Yes
2010,1,21,14,4,16,-21,25,1034,-4,SE,1.79,0,0,Thursday,Yes
2010,1,21,15,4,5,-20,25,1034,-3,NE,1.79,0,0,Thursday,Yes
2010,1,21,16,4,39,-21,21,1033,-2,NW,4.92,0,0,Thursday,Yes
2010,1,21,17,4,38,-20,23,1033,-2,NW,10.73,0,0,Thursday,Yes
2010,1,21,18,4,36,-20,23,1034,-2,NW,15.65,0,0,Thursday,No
2010,1,21,19,4,44,-19,27,1034,-3,NW,21.46,0,0,Thursday,No
2010,1,21,20,4,44,-19,27,1035,-3,NW,25.48,0,0,Thursday,No
2010,1,21,21,4,91,-17,48,1035,-8,NE,0.89,0,0,Thursday,No
2010,1,21,22,4,97,-18,48,1035,-9,NW,1.79,0,0,Thursday,No
2010,1,21,23,4,66,-18,48,1035,-9,NW,3.58,0,0,Thursday,No
2010,1,22,0,4,32,-18,38,1036,-6,NW,7.6,0,0,Friday,No
2010,1,22,1,4,31,-20,27,1037,-4,NW,17.43,0,0,Friday,No
2010,1,22,2,4,14,-21,27,1037,-5,NW,27.26,0,0,Friday,No
2010,1,22,3,4,4,-21,29,1037,-6,NW,35.31,0,0,Friday,No
2010,1,22,4,4,17,-20,34,1036,-7,NW,42.46,0,0,Friday,No
2010,1,22,5,4,9,-20,34,1035,-7,NW,48.27,0,0,Friday,No
2010,1,22,6,4,21,-20,34,1035,-7,NW,54.08,0,0,Friday,No
2010,1,22,7,4,23,-20,34,1036,-7,NW,59,0,0,Friday,No
2010,1,22,8,4,26,-19,37,1036,-7,NW,63.92,0,0,Friday,Yes
2010,1,22,9,4,12,-20,29,1036,-5,NW,67.94,0,0,Friday,Yes
2010,1,22,10,4,11,-19,30,1036,-4,NW,75.09,0,0,Friday,Yes
2010,1,22,11,4,11,-19,30,1036,-4,NW,84.03,0,0,Friday,Yes
2010,1,22,12,4,35,-19,27,1035,-3,NW,95.21,0,0,Friday,Yes
2010,1,22,13,4,51,-18,30,1034,-3,NW,105.04,0,0,Friday,Yes
2010,1,22,14,4,46,-19,25,1033,-2,NW,114.87,0,0,Friday,Yes
2010,1,22,15,4,34,-18,28,1032,-2,NW,124.7,0,0,Friday,Yes
2010,1,22,16,4,43,-18,28,1032,-2,NW,133.64,0,0,Friday,Yes
2010,1,22,17,4,39,-18,28,1032,-2,NW,139.45,0,0,Friday,Yes
2010,1,22,18,4,54,-18,30,1032,-3,NW,144.37,0,0,Friday,No
2010,1,22,19,4,33,-17,38,1033,-5,NW,149.29,0,0,Friday,No
2010,1,22,20,4,49,-18,32,1033,-4,NW,153.31,0,0,Friday,No
2010,1,22,21,4,47,-17,35,1032,-4,NW,159.12,0,0,Friday,No
2010,1,22,22,4,63,-17,35,1032,-4,NW,164.04,0,0,Friday,No
2010,1,22,23,4,77,-17,44,1032,-7,NW,168.06,0,0,Friday,No
2010,1,23,0,4,49,-17,35,1033,-4,NW,172.08,0,0,Saturday,No
2010,1,23,1,4,34,-17,48,1033,-8,cv,0.89,0,0,Saturday,No
2010,1,23,2,4,22,-17,38,1032,-5,NW,4.92,0,0,Saturday,No
2010,1,23,3,4,21,-18,38,1032,-6,NW,8.05,0,0,Saturday,No
2010,1,23,4,4,20,-18,35,1031,-5,NW,12.97,0,0,Saturday,No
2010,1,23,5,4,23,-18,38,1031,-6,NW,16.1,0,0,Saturday,No
2010,1,23,6,4,61,-18,41,1031,-7,NW,20.12,0,0,Saturday,No
2010,1,23,7,4,104,-18,41,1031,-7,NW,24.14,0,0,Saturday,No
2010,1,23,8,4,42,-18,38,1031,-6,NW,25.93,0,0,Saturday,Yes
2010,1,23,9,4,20,-18,28,1031,-2,NW,30.85,0,0,Saturday,Yes
2010,1,23,10,4,36,-17,28,1031,-1,NW,38.9,0,0,Saturday,Yes
2010,1,23,11,4,14,-17,26,1030,0,NW,46.95,0,0,Saturday,Yes
2010,1,23,12,4,17,-19,20,1029,1,NW,55,0,0,Saturday,Yes
2010,1,23,13,4,19,-20,17,1027,2,NW,63.05,0,0,Saturday,Yes
2010,1,23,14,4,19,-19,19,1025,2,NW,71.1,0,0,Saturday,Yes
2010,1,23,15,4,41,-19,18,1024,3,NW,79.15,0,0,Saturday,Yes
2010,1,23,16,4,41,-19,18,1024,3,NW,86.3,0,0,Saturday,Yes
2010,1,23,17,4,20,-18,21,1024,2,NW,91.22,0,0,Saturday,Yes
2010,1,23,18,4,42,-18,22,1024,1,NW,96.14,0,0,Saturday,No
2010,1,23,19,4,16,-17,26,1024,0,NW,100.16,0,0,Saturday,No
2010,1,23,20,4,254,-18,24,1024,0,SE,1.79,0,0,Saturday,No
2010,1,23,21,4,40,-15,39,1024,-3,cv,0.89,0,0,Saturday,No
2010,1,23,22,4,65,-16,28,1023,0,NW,1.79,0,0,Saturday,No
2010,1,23,23,4,126,-16,28,1023,0,NW,4.92,0,0,Saturday,No
2010,1,24,0,4,27,-15,36,1022,-2,NW,6.71,0,0,Sunday,No
2010,1,24,1,4,133,-14,57,1022,-7,cv,0.45,0,0,Sunday,No
2010,1,24,2,4,42,-14,61,1021,-8,NW,1.79,0,0,Sunday,No
2010,1,24,3,4,43,-16,66,1021,-11,NW,3.58,0,0,Sunday,No
2010,1,24,4,4,6,-14,67,1019,-9,NW,4.47,0,0,Sunday,No
2010,1,24,5,4,8,-15,66,1019,-10,cv,0.89,0,0,Sunday,No
2010,1,24,6,4,229,-16,72,1019,-12,SE,0.89,0,0,Sunday,No
2010,1,24,7,4,95,-15,78,1019,-12,cv,0.89,0,0,Sunday,No
2010,1,24,8,4,70,-16,78,1019,-13,NE,1.79,0,0,Sunday,Yes
2010,1,24,9,4,72,-13,62,1020,-7,cv,0.89,0,0,Sunday,Yes
2010,1,24,10,4,66,-12,53,1019,-4,cv,1.78,0,0,Sunday,Yes
2010,1,24,11,4,87,-13,36,1019,0,cv,2.67,0,0,Sunday,Yes
2010,1,24,12,4,21,-16,21,1018,4,NW,4.02,0,0,Sunday,Yes
2010,1,24,13,4,74,-19,15,1017,5,NW,13.85,0,0,Sunday,Yes
2010,1,24,14,4,82,-18,17,1017,5,NW,22.79,0,0,Sunday,Yes
2010,1,24,15,4,8,-19,15,1017,5,NW,32.62,0,0,Sunday,Yes
2010,1,24,16,4,359,-20,14,1018,5,NW,40.67,0,0,Sunday,Yes
2010,1,24,17,4,70,-19,18,1020,3,NW,49.61,0,0,Sunday,Yes
2010,1,24,18,4,326,-18,22,1023,1,NW,61.68,0,0,Sunday,No
2010,1,24,19,4,18,-20,22,1027,-1,NW,76.88,0,0,Sunday,No
2010,1,24,20,4,25,-20,23,1028,-2,NW,89.84,0,0,Sunday,No
2010,1,24,21,4,48,-21,23,1029,-3,NW,98.78,0,0,Sunday,No
2010,1,24,22,4,62,-25,17,1030,-4,NW,113.98,0,0,Sunday,No
2010,1,24,23,4,83,-26,17,1031,-5,NW,129.18,0,0,Sunday,No
2010,1,25,0,4,40,-25,19,1031,-5,NW,141.25,0,0,Monday,No
2010,1,25,1,4,92,-25,20,1031,-6,NW,150.19,0,0,Monday,No
2010,1,25,2,4,28,-24,22,1032,-6,NW,162.26,0,0,Monday,No
2010,1,25,3,4,150,-24,22,1033,-6,NW,172.09,0,0,Monday,No
2010,1,25,4,4,73,-23,24,1033,-6,NW,181.92,0,0,Monday,No
2010,1,25,5,4,15,-22,29,1033,-7,NW,187.73,0,0,Monday,No
2010,1,25,6,4,74,-21,31,1033,-7,NW,192.65,0,0,Monday,No
2010,1,25,7,4,46,-21,31,1034,-7,NW,196.67,0,0,Monday,No
2010,1,25,8,4,37,-21,29,1035,-6,NW,201.59,0,0,Monday,Yes
2010,1,25,9,4,56,-21,25,1036,-4,NW,207.4,0,0,Monday,Yes
2010,1,25,10,4,143,-22,21,1036,-3,NW,216.34,0,0,Monday,Yes
2010,1,25,11,4,113,-22,19,1036,-2,NW,222.15,0,0,Monday,Yes
2010,1,25,12,4,18,-23,16,1035,-1,NW,230.2,0,0,Monday,Yes
2010,1,25,13,4,88,-26,11,1033,1,NW,238.25,0,0,Monday,Yes
2010,1,25,14,4,13,-25,11,1032,2,NW,245.4,0,0,Monday,Yes
2010,1,25,15,4,321,-25,11,1031,2,NW,252.55,0,0,Monday,Yes
2010,1,25,16,4,175,-24,12,1031,2,NW,257.47,0,0,Monday,Yes
2010,1,25,17,4,16,-22,16,1031,1,SE,4.02,0,0,Monday,Yes
2010,1,25,18,4,6,-19,24,1031,-1,SE,7.15,0,0,Monday,No
2010,1,25,19,4,117,-19,24,1031,-1,SE,10.28,0,0,Monday,No
2010,1,25,20,4,48,-17,35,1031,-4,SE,12.07,0,0,Monday,No
2010,1,25,21,4,8,-18,26,1031,-1,SE,15.2,0,0,Monday,No
2010,1,25,22,4,12,-18,35,1030,-5,cv,0.89,0,0,Monday,No
2010,1,25,23,4,160,-18,30,1030,-3,SE,3.13,0,0,Monday,No
2010,1,26,0,4,11,-16,56,1030,-9,cv,0.89,0,0,Tuesday,No
2010,1,26,1,4,170,-16,52,1029,-8,cv,1.78,0,0,Tuesday,No
2010,1,26,2,4,95,-16,66,1029,-11,cv,2.23,0,0,Tuesday,No
2010,1,26,3,4,19,-16,72,1029,-12,cv,3.12,0,0,Tuesday,No
2010,1,26,4,4,97,-16,61,1028,-10,NW,3.13,0,0,Tuesday,No
2010,1,26,5,4,113,-17,56,1028,-10,NW,4.92,0,0,Tuesday,No
2010,1,26,6,4,55,-17,66,1027,-12,NW,6.71,0,0,Tuesday,No
2010,1,26,7,4,14,-17,56,1027,-10,NW,8.5,0,0,Tuesday,No
2010,1,26,8,4,211,-18,66,1028,-13,NE,1.79,0,0,Tuesday,Yes
2010,1,26,9,4,14,-16,52,1028,-8,NW,4.02,0,0,Tuesday,Yes
2010,1,26,10,4,31,-16,45,1027,-6,NW,5.81,0,0,Tuesday,Yes
2010,1,26,11,4,109,-15,39,1027,-3,cv,0.89,0,0,Tuesday,Yes
2010,1,26,12,4,115,-15,33,1025,-1,SE,1.79,0,0,Tuesday,Yes
2010,1,26,13,4,89,-18,24,1024,0,SE,3.58,0,0,Tuesday,Yes
2010,1,26,14,4,108,-19,20,1023,1,cv,0.89,0,0,Tuesday,Yes
2010,1,26,15,4,161,-18,21,1021,2,SE,1.79,0,0,Tuesday,Yes
2010,1,26,16,4,210,-17,24,1021,1,SE,4.92,0,0,Tuesday,Yes
2010,1,26,17,4,190,-14,36,1021,-1,SE,5.81,0,0,Tuesday,Yes
2010,1,26,18,4,192,-13,45,1021,-3,SE,6.7,0,0,Tuesday,No
2010,1,26,19,4,257,-13,45,1021,-3,cv,0.89,0,0,Tuesday,No
2010,1,26,20,4,215,-11,62,1020,-5,NE,0.89,0,0,Tuesday,No
2010,1,26,21,4,250,-13,57,1020,-6,NW,1.79,0,0,Tuesday,No
2010,1,26,22,4,284,-11,62,1020,-5,cv,0.89,0,0,Tuesday,No
2010,1,26,23,4,266,-11,58,1019,-4,NW,1.79,0,0,Tuesday,No
2010,1,27,0,4,302,-11,58,1019,-4,NW,3.58,0,0,Wednesday,No
2010,1,27,1,4,224,-12,49,1018,-3,NW,5.37,0,0,Wednesday,No
2010,1,27,2,4,183,-11,58,1017,-4,NW,7.16,0,0,Wednesday,No
2010,1,27,3,4,166,-11,58,1016,-4,NW,10.29,0,0,Wednesday,No
2010,1,27,4,4,163,-12,49,1016,-3,NW,12.08,0,0,Wednesday,No
2010,1,27,5,4,137,-11,58,1016,-4,NW,15.21,0,0,Wednesday,No
2010,1,27,6,4,158,-11,62,1015,-5,NW,17,0,0,Wednesday,No
2010,1,27,7,4,134,-11,58,1015,-4,NW,18.79,0,0,Wednesday,No
2010,1,27,8,4,159,-11,53,1015,-3,NE,3.13,0,0,Wednesday,Yes
2010,1,27,9,4,163,-10,50,1015,-1,NE,6.26,0,0,Wednesday,Yes
2010,1,27,10,4,185,-9,47,1015,1,NE,9.39,0,0,Wednesday,Yes
2010,1,27,11,4,142,-9,40,1015,3,NW,1.79,0,0,Wednesday,Yes
2010,1,27,12,4,96,-9,38,1014,4,NW,4.92,0,0,Wednesday,Yes
2010,1,27,13,4,64,-9,33,1013,6,NW,8.05,0,0,Wednesday,Yes
2010,1,27,14,4,29,-13,20,1012,8,NW,16.1,0,0,Wednesday,Yes
2010,1,27,15,4,98,-14,19,1013,8,NW,24.15,0,0,Wednesday,Yes
2010,1,27,16,4,11,-14,20,1014,7,NW,32.2,0,0,Wednesday,Yes
2010,1,27,17,4,35,-13,22,1015,7,NW,39.35,0,0,Wednesday,Yes
2010,1,27,18,4,39,-13,25,1016,5,NW,47.4,0,0,Wednesday,No
2010,1,27,19,4,67,-12,30,1018,4,NW,52.32,0,0,Wednesday,No
2010,1,27,20,4,58,-13,29,1019,3,NW,56.34,0,0,Wednesday,No
2010,1,27,21,4,52,-14,27,1020,3,NW,62.15,0,0,Wednesday,No
2010,1,27,22,4,31,-14,27,1021,3,NW,67.96,0,0,Wednesday,No
2010,1,27,23,4,16,-14,33,1022,0,NW,71.98,0,0,Wednesday,No
2010,1,28,0,4,44,-13,39,1023,-1,NW,76.9,0,0,Thursday,No
