No,year,month,day,hour,season,PM_Dongsihuan,DEWP,HUMI,PRES,TEMP,cbwd,Iws,precipitation,Iprec,week,work
308,2010,1,13,19,4,71,-20,40,1028,-9,cv,1.34,0,0,Wednesday,No
309,2010,1,13,20,4,172,-19,47,1027,-10,SE,1.79,0,0,Wednesday,No
310,2010,1,13,21,4,137,-19,60,1027,-13,cv,0.89,0,0,Wednesday,No
311,2010,1,13,22,4,130,-18,60,1027,-12,cv,1.78,0,0,Wednesday,No
312,2010,1,13,23,4,130,-18,66,1027,-13,NE,0.89,0,0,Wednesday,No
313,2010,1,14,0,4,63,-18,71,1026,-14,NE,1.78,0,0,Thursday,No
314,2010,1,14,1,4,113,-20,65,1025,-15,NE,2.67,0,0,Thursday,No
315,2010,1,14,2,4,109,-20,65,1025,-15,NW,0.89,0,0,Thursday,No
316,2010,1,14,3,4,314,-20,71,1025,-16,NW,1.78,0,0,Thursday,No
317,2010,1,14,4,4,169,-20,71,1024,-16,NW,3.57,0,0,Thursday,No
318,2010,1,14,5,4,504,-21,71,1024,-17,NW,6.7,0,0,Thursday,No
319,2010,1,14,6,4,190,-19,65,1023,-14,NW,10.72,0,0,Thursday,No
320,2010,1,14,7,4,11,-21,71,1023,-17,NW,13.85,0,0,Thursday,No
321,2010,1,14,8,4,156,-19,71,1024,-15,NW,15.64,0,0,Thursday,Yes
322,2010,1,14,9,4,151,-19,65,1024,-14,NW,18.77,0,0,Thursday,Yes
323,2010,1,14,10,4,15,-18,51,1024,-10,NW,22.79,0,0,Thursday,Yes
324,2010,1,14,11,4,64,-17,52,1023,-9,NW,24.58,0,0,Thursday,Yes
325,2010,1,14,12,4,98,-16,45,1023,-6,NW,26.37,0,0,Thursday,Yes
326,2010,1,14,13,4,37,-17,38,1022,-5,NW,28.16,0,0,Thursday,Yes
327,2010,1,14,14,4,18,-16,41,1022,-5,NW,29.95,0,0,Thursday,Yes
328,2010,1,14,15,4,18,-15,42,1022,-4,NW,33.08,0,0,Thursday,Yes
329,2010,1,14,16,4,24,-16,38,1023,-4,cv,0.89,0,0,Thursday,Yes
330,2010,1,14,17,4,136,-15,45,1025,-5,SE,1.79,0,0,Thursday,Yes
331,2010,1,14,18,4,29,-14,42,1026,-3,NW,5.81,0,0,Thursday,No
332,2010,1,14,19,4,11,-16,35,1027,-3,NW,11.62,0,0,Thursday,No
333,2010,1,14,20,4,14,-15,42,1029,-4,NW,20.56,0,0,Thursday,No
334,2010,1,14,21,4,4,-16,41,1031,-5,NW,24.58,0,0,Thursday,No
335,2010,1,14,22,4,99,-17,41,1032,-6,NE,3.13,0,0,Thursday,No
336,2010,1,14,23,4,14,-18,38,1033,-6,NE,8.05,0,0,Thursday,No
337,2010,1,15,0,4,54,-19,37,1034,-7,NE,13.86,0,0,Friday,No
338,2010,1,15,1,4,53,-17,48,1035,-8,NW,5.81,0,0,Friday,No
339,2010,1,15,2,4,9,-18,51,1035,-10,NW,11.62,0,0,Friday,No
340,2010,1,15,3,4,77,-19,47,1036,-10,NW,14.75,0,0,Friday,No
341,2010,1,15,4,4,18,-19,40,1036,-9,NW,19.67,0,0,Friday,No
342,2010,1,15,5,4,10,-19,40,1036,-9,NE,7.15,0,0,Friday,No
343,2010,1,15,6,4,14,-20,40,1037,-9,NE,12.96,0,0,Friday,No
344,2010,1,15,7,4,6,-19,44,1037,-9,NE,18.77,0,0,Friday,No
345,2010,1,15,8,4,8,-19,40,1038,-8,NE,22.79,0,0,Friday,Yes
346,2010,1,15,9,4,95,-19,40,1039,-8,NE,28.6,0,0,Friday,Yes
347,2010,1,15,10,4,29,-19,37,1039,-7,NE,35.75,0,0,Friday,Yes
348,2010,1,15,11,4,13,-18,38,1039,-6,NE,41.56,0,0,Friday,Yes
349,2010,1,15,12,4,22,-18,35,1039,-5,NE,45.58,0,0,Friday,Yes
350,2010,1,15,13,4,153,-17,35,1038,-4,NW,1.79,0,0,Friday,Yes
351,2010,1,15,14,4,153,-16,35,1037,-3,cv,0.89,0,0,Friday,Yes
352,2010,1,15,15,4,70,-17,33,1037,-3,cv,1.78,0,0,Friday,Yes
353,2010,1,15,16,4,64,-17,30,1037,-2,cv,2.23,0,0,Friday,Yes
354,2010,1,15,17,4,217,-15,45,1036,-5,SE,0.89,0,0,Friday,Yes
355,2010,1,15,18,4,173,-15,48,1036,-6,cv,0.89,0,0,Friday,No
356,2010,1,15,19,4,107,-15,48,1037,-6,cv,1.78,0,0,Friday,No
357,2010,1,15,20,4,238,-14,53,1037,-6,SE,1.79,0,0,Friday,No
358,2010,1,15,21,4,173,-14,61,1036,-8,SE,3.58,0,0,Friday,No
359,2010,1,15,22,4,89,-14,72,1037,-10,cv,0.89,0,0,Friday,No
360,2010,1,15,23,4,295,-15,78,1036,-11,cv,1.78,0,0,Friday,No
361,2010,1,16,0,4,20,-15,72,1036,-11,cv,2.67,0,0,Saturday,No
362,2010,1,16,1,4,295,-16,78,1036,-13,NE,0.89,0,0,Saturday,No
363,2010,1,16,2,4,86,-16,72,1036,-12,cv,0.89,0,0,Saturday,No
364,2010,1,16,3,4,149,-16,78,1035,-13,NE,0.89,0,0,Saturday,No
365,2010,1,16,4,4,115,-15,78,1035,-12,NE,1.78,0,0,Saturday,No
366,2010,1,16,5,4,72,-14,72,1034,-10,NW,1.79,0,0,Saturday,No
367,2010,1,16,6,4,326,-15,66,1034,-10,NW,2.68,0,0,Saturday,No
368,2010,1,16,7,4,86,-15,72,1034,-11,NW,4.47,0,0,Saturday,No
369,2010,1,16,8,4,335,-15,72,1034,-11,NW,6.26,0,0,Saturday,Yes
370,2010,1,16,9,4,38,-14,67,1034,-9,NW,8.05,0,0,Saturday,Yes
371,2010,1,16,10,4,28,-14,67,1034,-9,NW,9.84,0,0,Saturday,Yes
372,2010,1,16,11,4,59,-13,57,1034,-6,cv,0.89,0,0,Saturday,Yes
373,2010,1,16,12,4,93,-13,53,1033,-5,NW,1.79,0,0,Saturday,Yes
374,2010,1,16,13,4,434,-12,53,1031,-4,cv,0.89,0,0,Saturday,Yes
375,2010,1,16,14,4,165,-12,49,1031,-3,cv,1.78,0,0,Saturday,Yes
376,2010,1,16,15,4,165,-12,49,1030,-3,cv,2.67,0,0,Saturday,Yes
377,2010,1,16,16,4,83,-11,53,1030,-3,cv,3.56,0,0,Saturday,Yes
378,2010,1,16,17,4,254,-11,58,1031,-4,NE,0.89,0,0,Saturday,Yes
379,2010,1,16,18,4,134,-12,67,1031,-7,cv,0.89,0,0,Saturday,No
380,2010,1,16,19,4,256,-12,67,1032,-7,cv,1.78,0,0,Saturday,No
381,2010,1,16,20,4,335,-12,72,1032,-8,cv,2.23,0,0,Saturday,No
382,2010,1,16,21,4,28,-12,78,1032,-9,cv,3.12,0,0,Saturday,No
383,2010,1,16,22,4,70,-13,85,1032,-11,NW,0.89,0,0,Saturday,No
384,2010,1,16,23,4,188,-14,78,1032,-11,NW,2.68,0,0,Saturday,No
385,2010,1,17,0,4,77,-15,78,1032,-12,NW,5.81,0,0,Sunday,No
386,2010,1,17,1,4,158,-14,78,1032,-11,cv,0.45,0,0,Sunday,No
387,2010,1,17,2,4,269,-14,78,1031,-11,cv,1.34,0,0,Sunday,No
388,2010,1,17,3,4,220,-14,85,1031,-12,NW,1.79,0,0,Sunday,No
389,2010,1,17,4,4,236,-14,78,1031,-12,NW,3.58,0,0,Sunday,No
390,2010,1,17,5,4,70,-14,72,1030,-10,NW,6.71,0,0,Sunday,No
391,2010,1,17,6,4,395,-14,78,1030,-11,NW,9.84,0,0,Sunday,No
392,2010,1,17,7,4,39,-15,66,1030,-10,NW,11.63,0,0,Sunday,No
393,2010,1,17,8,4,122,-13,78,1030,-10,NW,14.76,0,0,Sunday,Yes
394,2010,1,17,9,4,164,-13,67,1030,-8,NW,17.89,0,0,Sunday,Yes
395,2010,1,17,10,4,243,-12,62,1030,-6,cv,0.45,0,0,Sunday,Yes
396,2010,1,17,11,4,192,-11,62,1030,-5,cv,1.34,0,0,Sunday,Yes
397,2010,1,17,12,4,119,-11,58,1029,-4,cv,2.23,0,0,Sunday,Yes
398,2010,1,17,13,4,106,-11,53,1028,-3,cv,3.12,0,0,Sunday,Yes
399,2010,1,17,14,4,225,-10,50,1027,-1,cv,4.01,0,0,Sunday,Yes
400,2010,1,17,15,4,23,-11,46,1027,-1,cv,4.46,0,0,Sunday,Yes
401,2010,1,17,16,4,189,-10,50,1026,-1,SE,0.89,0,0,Sunday,Yes
402,2010,1,17,17,4,276,-10,58,1026,-3,SE,1.78,0,0,Sunday,Yes
403,2010,1,17,18,4,247,-10,67,1027,-5,SE,2.67,0,0,Sunday,No
404,2010,1,17,19,4,108,-10,73,1027,-6,NE,0.89,0,0,Sunday,No
405,2010,1,17,20,4,269,-11,73,1027,-7,cv,0.45,0,0,Sunday,No
406,2010,1,17,21,4,318,-10,79,1027,-7,cv,0.9,0,0,Sunday,No
407,2010,1,17,22,4,318,-11,85,1027,-9,cv,1.35,0,0,Sunday,No
408,2010,1,17,23,4,269,-12,78,1027,-9,NE,0.89,0,0,Sunday,No
409,2010,1,18,0,4,188,-12,85,1028,-10,cv,0.89,0,0,Monday,No
410,2010,1,18,1,4,267,-13,85,1028,-11,NW,3.13,0,0,Monday,No
411,2010,1,18,2,4,418,-11,85,1028,-9,NW,4.92,0,0,Monday,No
412,2010,1,18,3,4,213,-13,78,1028,-10,NW,6.71,0,0,Monday,No
413,2010,1,18,4,4,236,-13,85,1028,-11,NW,7.6,0,0,Monday,No
414,2010,1,18,5,4,231,-13,85,1027,-11,NE,1.79,0,0,Monday,No
415,2010,1,18,6,4,318,-14,78,1028,-11,NW,0.89,0,0,Monday,No
416,2010,1,18,7,4,395,-14,78,1028,-11,NW,4.02,0,0,Monday,No
417,2010,1,18,8,4,280,-14,78,1028,-11,NW,5.81,0,0,Monday,Yes
418,2010,1,18,9,4,86,-11,67,1028,-6,NW,9.83,0,0,Monday,Yes
419,2010,1,18,10,4,107,-10,67,1028,-5,NW,11.62,0,0,Monday,Yes
420,2010,1,18,11,4,43,-9,63,1028,-3,NW,13.41,0,0,Monday,Yes
421,2010,1,18,12,4,40,-8,58,1027,-1,NW,15.2,0,0,Monday,Yes
422,2010,1,18,13,4,4,-9,50,1026,0,NW,16.99,0,0,Monday,Yes
423,2010,1,18,14,4,251,-9,47,1025,1,NE,1.79,0,0,Monday,Yes
424,2010,1,18,15,4,112,-9,47,1025,1,cv,0.89,0,0,Monday,Yes
425,2010,1,18,16,4,74,-8,50,1025,1,SE,0.89,0,0,Monday,Yes
426,2010,1,18,17,4,302,-7,63,1025,-1,SE,2.68,0,0,Monday,Yes
427,2010,1,18,18,4,152,-7,68,1025,-2,cv,0.89,0,0,Monday,No
428,2010,1,18,19,4,172,-7,73,1025,-3,SE,0.89,0,0,Monday,No
429,2010,1,18,20,4,424,-5,79,1026,-2,cv,0.89,0,0,Monday,No
430,2010,1,18,21,4,489,-5,74,1026,-1,NW,1.79,0,0,Monday,No
431,2010,1,18,22,4,140,-5,74,1026,-1,NW,3.58,0,0,Monday,No
432,2010,1,18,23,4,95,-6,68,1026,-1,cv,0.89,0,0,Monday,No
433,2010,1,19,0,4,329,-4,80,1025,-1,NW,1.79,0,0,Tuesday,No
434,2010,1,19,1,4,140,-5,74,1024,-1,NW,4.92,0,0,Tuesday,No
435,2010,1,19,2,4,240,-5,74,1024,-1,NW,6.71,0,0,Tuesday,No
436,2010,1,19,3,4,54,-5,74,1023,-1,NW,8.5,0,0,Tuesday,No
437,2010,1,19,4,4,90,-4,80,1022,-1,NW,10.29,0,0,Tuesday,No
438,2010,1,19,5,4,14,-4,80,1021,-1,NW,11.18,0,0,Tuesday,No
439,2010,1,19,6,4,313,-4,80,1021,-1,NW,12.07,0,0,Tuesday,No
440,2010,1,19,7,4,307,-4,80,1021,-1,NW,13.86,0,0,Tuesday,No
441,2010,1,19,8,4,415,-4,74,1021,0,cv,0.89,0,0,Tuesday,Yes
442,2010,1,19,9,4,348,-4,74,1021,0,NW,1.79,0,0,Tuesday,Yes
443,2010,1,19,10,4,377,-4,74,1021,0,cv,0.89,0,0,Tuesday,Yes
444,2010,1,19,11,4,147,-5,64,1021,1,NW,1.79,0,0,Tuesday,Yes
445,2010,1,19,12,4,65,-5,64,1020,1,cv,0.89,0,0,Tuesday,Yes
446,2010,1,19,13,4,148,-4,69,1019,1,cv,1.34,0,0,Tuesday,Yes
447,2010,1,19,14,4,100,-4,69,1018,1,NE,0.89,0,0,Tuesday,Yes
448,2010,1,19,15,4,130,-3,69,1018,2,cv,0.45,0,0,Tuesday,Yes
449,2010,1,19,16,4,202,-3,69,1018,2,cv,1.34,0,0,Tuesday,Yes
450,2010,1,19,17,4,311,-2,74,1018,2,NE,0.89,0,0,Tuesday,Yes
451,2010,1,19,18,4,340,-3,74,1018,1,cv,0.89,0,0,Tuesday,No
452,2010,1,19,19,4,157,-3,69,1020,2,NW,1.79,0,0,Tuesday,No
453,2010,1,19,20,4,340,-3,74,1020,1,NW,4.92,0,0,Tuesday,No
454,2010,1,19,21,4,395,-3,80,1021,0,NW,6.71,0,0,Tuesday,No
455,2010,1,19,22,4,230,-3,80,1021,0,NW,8.5,0,0,Tuesday,No
456,2010,1,19,23,4,37,-3,74,1020,1,NW,11.63,0,0,Tuesday,No
457,2010,1,20,0,4,130,-2,86,1021,0,NW,14.76,0,0,Wednesday,No
458,2010,1,20,1,4,242,-2,92,1022,-1,NW,16.55,0,0,Wednesday,No
459,2010,1,20,2,4,143,-4,86,1022,-2,NW,19.68,0,0,Wednesday,No
460,2010,1,20,3,4,120,-2,92,1023,-1,NW,25.49,0,0,Wednesday,No
461,2010,1,20,4,4,136,-3,74,1023,1,NW,28.62,0,0,Wednesday,No
462,2010,1,20,5,4,215,-3,80,1024,0,NW,31.75,0,0,Wednesday,No
463,2010,1,20,6,4,22,-5,59,1026,2,NW,36.67,0,0,Wednesday,No
464,2010,1,20,7,4,68,-9,47,1027,1,NW,41.59,0,0,Wednesday,No
465,2010,1,20,8,4,175,-10,46,1028,0,NW,48.74,0,0,Wednesday,Yes
466,2010,1,20,9,4,206,-10,46,1030,0,NW,55.89,0,0,Wednesday,Yes
467,2010,1,20,10,4,37,-11,40,1032,1,NW,63.04,0,0,Wednesday,Yes
468,2010,1,20,11,4,16,-13,36,1033,0,NW,71.09,0,0,Wednesday,Yes
469,2010,1,20,12,4,3,-13,36,1033,0,NW,78.24,0,0,Wednesday,Yes
470,2010,1,20,13,4,141,-13,39,1033,-1,NE,8.05,0,0,Wednesday,Yes
471,2010,1,20,14,4,27,-13,39,1032,-1,NW,7.15,0,0,Wednesday,Yes
472,2010,1,20,15,4,121,-15,33,1032,-1,NE,5.81,0,0,Wednesday,Yes
473,2010,1,20,16,4,30,-14,36,1033,-1,NW,5.81,0,0,Wednesday,Yes
474,2010,1,20,17,4,97,-15,36,1033,-2,NW,12.96,0,0,Wednesday,Yes
475,2010,1,20,18,4,19,-16,35,1034,-3,NW,21.01,0,0,Wednesday,No
476,2010,1,20,19,4,13,-17,35,1035,-4,NW,28.16,0,0,Wednesday,No
477,2010,1,20,20,4,3,-19,27,1036,-3,NW,37.99,0,0,Wednesday,No
478,2010,1,20,21,4,8,-18,32,1037,-4,NW,46.93,0,0,Wednesday,No
479,2010,1,20,22,4,7,-19,30,1038,-4,NW,55.87,0,0,Wednesday,No
480,2010,1,20,23,4,9,-19,32,1038,-5,NW,65.7,0,0,Wednesday,No
481,2010,1,21,0,4,12,-20,32,1038,-6,NW,75.53,0,0,Thursday,No
482,2010,1,21,1,4,10,-20,32,1038,-6,NW,85.36,0,0,Thursday,No
483,2010,1,21,2,4,9,-20,34,1038,-7,NW,95.19,0,0,Thursday,No
484,2010,1,21,3,4,17,-22,31,1038,-8,NW,103.24,0,0,Thursday,No
485,2010,1,21,4,4,15,-23,28,1038,-8,NW,111.29,0,0,Thursday,No
486,2010,1,21,5,4,3,-24,28,1038,-9,NW,118.44,0,0,Thursday,No
487,2010,1,21,6,4,5,-24,28,1038,-9,NW,128.27,0,0,Thursday,No
488,2010,1,21,7,4,20,-25,26,1038,-9,NW,138.1,0,0,Thursday,No
489,2010,1,21,8,4,3,-25,24,1039,-8,NW,147.04,0,0,Thursday,Yes
490,2010,1,21,9,4,4,-25,24,1039,-8,NW,155.98,0,0,Thursday,Yes
491,2010,1,21,10,4,11,-22,29,1039,-7,NW,160.9,0,0,Thursday,Yes
492,2010,1,21,11,4,15,-22,29,1038,-7,NE,3.13,0,0,Thursday,Yes
493,2010,1,21,12,4,12,-22,24,1037,-5,NW,4.02,0,0,Thursday,Yes
494,2010,1,21,13,4,25,-21,27,1035,-5,NE,3.13,0,0,Thursday,Yes
495,2010,1,21,14,4,27,-21,25,1034,-4,SE,1.79,0,0,Thursday,Yes
496,2010,1,21,15,4,57,-20,25,1034,-3,NE,1.79,0,0,Thursday,Yes
497,2010,1,21,16,4,8,-21,21,1033,-2,NW,4.92,0,0,Thursday,Yes
498,2010,1,21,17,4,53,-20,23,1033,-2,NW,10.73,0,0,Thursday,Yes
499,2010,1,21,18,4,7,-20,23,1034,-2,NW,15.65,0,0,Thursday,No
500,2010,1,21,19,4,23,-19,27,1034,-3,NW,21.46,0,0,Thursday,No
501,2010,1,21,20,4,22,-19,27,1035,-3,NW,25.48,0,0,Thursday,No
502,2010,1,21,21,4,53,-17,48,1035,-8,NE,0.89,0,0,Thursday,No
503,2010,1,21,22,4,123,-18,48,1035,-9,NW,1.79,0,0,Thursday,No
504,2010,1,21,23,4,10,-18,48,1035,-9,NW,3.58,0,0,Thursday,No
505,2010,1,22,0,4,16,-18,38,1036,-6,NW,7.6,0,0,Friday,No
506,2010,1,22,1,4,14,-20,27,1037,-4,NW,17.43,0,0,Friday,No
507,2010,1,22,2,4,17,-21,27,1037,-5,NW,27.26,0,0,Friday,No
508,2010,1,22,3,4,8,-21,29,1037,-6,NW,35.31,0,0,Friday,No
509,2010,1,22,4,4,10,-20,34,1036,-7,NW,42.46,0,0,Friday,No
510,2010,1,22,5,4,9,-20,34,1035,-7,NW,48.27,0,0,Friday,No
511,2010,1,22,6,4,7,-20,34,1035,-7,NW,54.08,0,0,Friday,No
512,2010,1,22,7,4,9,-20,34,1036,-7,NW,59,0,0,Friday,No
513,2010,1,22,8,4,10,-19,37,1036,-7,NW,63.92,0,0,Friday,Yes
514,2010,1,22,9,4,8,-20,29,1036,-5,NW,67.94,0,0,Friday,Yes
515,2010,1,22,10,4,3,-19,30,1036,-4,NW,75.09,0,0,Friday,Yes
516,2010,1,22,11,4,12,-19,30,1036,-4,NW,84.03,0,0,Friday,Yes
517,2010,1,22,12,4,19,-19,27,1035,-3,NW,95.21,0,0,Friday,Yes
518,2010,1,22,13,4,12,-18,30,1034,-3,NW,105.04,0,0,Friday,Yes
519,2010,1,22,14,4,45,-19,25,1033,-2,NW,114.87,0,0,Friday,Yes
520,2010,1,22,15,4,9,-18,28,1032,-2,NW,124.7,0,0,Friday,Yes
521,2010,1,22,16,4,12,-18,28,1032,-2,NW,133.64,0,0,Friday,Yes
522,2010,1,22,17,4,5,-18,28,1032,-2,NW,139.45,0,0,Friday,Yes
523,2010,1,22,18,4,12,-18,30,1032,-3,NW,144.37,0,0,Friday,No
524,2010,1,22,19,4,3,-17,38,1033,-5,NW,149.29,0,0,Friday,No
525,2010,1,22,20,4,14,-18,32,1033,-4,NW,153.31,0,0,Friday,No
526,2010,1,22,21,4,7,-17,35,1032,-4,NW,159.12,0,0,Friday,No
527,2010,1,22,22,4,7,-17,35,1032,-4,NW,164.04,0,0,Friday,No
528,2010,1,22,23,4,84,-17,44,1032,-7,NW,168.06,0,0,Friday,No
529,2010,1,23,0,4,14,-17,35,1033,-4,NW,172.08,0,0,Saturday,No
530,2010,1,23,1,4,39,-17,48,1033,-8,cv,0.89,0,0,Saturday,No
531,2010,1,23,2,4,17,-17,38,1032,-5,NW,4.92,0,0,Saturday,No
532,2010,1,23,3,4,7,-18,38,1032,-6,NW,8.05,0,0,Saturday,No
533,2010,1,23,4,4,39,-18,35,1031,-5,NW,12.97,0,0,Saturday,No
534,2010,1,23,5,4,19,-18,38,1031,-6,NW,16.1,0,0,Saturday,No
535,2010,1,23,6,4,140,-18,41,1031,-7,NW,20.12,0,0,Saturday,No
536,2010,1,23,7,4,151,-18,41,1031,-7,NW,24.14,0,0,Saturday,No
537,2010,1,23,8,4,56,-18,38,1031,-6,NW,25.93,0,0,Saturday,Yes
538,2010,1,23,9,4,10,-18,28,1031,-2,NW,30.85,0,0,Saturday,Yes
539,2010,1,23,10,4,19,-17,28,1031,-1,NW,38.9,0,0,Saturday,Yes
540,2010,1,23,11,4,53,-17,26,1030,0,NW,46.95,0,0,Saturday,Yes
541,2010,1,23,12,4,5,-19,20,1029,1,NW,55,0,0,Saturday,Yes
542,2010,1,23,13,4,10,-20,17,1027,2,NW,63.05,0,0,Saturday,Yes
543,2010,1,23,14,4,13,-19,19,1025,2,NW,71.1,0,0,Saturday,Yes
544,2010,1,23,15,4,34,-19,18,1024,3,NW,79.15,0,0,Saturday,Yes
545,2010,1,23,16,4,64,-19,18,1024,3,NW,86.3,0,0,Saturday,Yes
546,2010,1,23,17,4,32,-18,21,1024,2,NW,91.22,0,0,Saturday,Yes
547,2010,1,23,18,4,36,-18,22,1024,1,NW,96.14,0,0,Saturday,No
548,2010,1,23,19,4,3,-17,26,1024,0,NW,100.16,0,0,Saturday,No
549,2010,1,23,20,4,12,-18,24,1024,0,SE,1.79,0,0,Saturday,No
550,2010,1,23,21,4,148,-15,39,1024,-3,cv,0.89,0,0,Saturday,No
551,2010,1,23,22,4,82,-16,28,1023,0,NW,1.79,0,0,Saturday,No
552,2010,1,23,23,4,25,-16,28,1023,0,NW,4.92,0,0,Saturday,No
553,2010,1,24,0,4,94,-15,36,1022,-2,NW,6.71,0,0,Sunday,No
554,2010,1,24,1,4,182,-14,57,1022,-7,cv,0.45,0,0,Sunday,No
555,2010,1,24,2,4,109,-14,61,1021,-8,NW,1.79,0,0,Sunday,No
556,2010,1,24,3,4,117,-16,66,1021,-11,NW,3.58,0,0,Sunday,No
557,2010,1,24,4,4,278,-14,67,1019,-9,NW,4.47,0,0,Sunday,No
558,2010,1,24,5,4,272,-15,66,1019,-10,cv,0.89,0,0,Sunday,No
559,2010,1,24,6,4,310,-16,72,1019,-12,SE,0.89,0,0,Sunday,No
560,2010,1,24,7,4,95,-15,78,1019,-12,cv,0.89,0,0,Sunday,No
561,2010,1,24,8,4,128,-16,78,1019,-13,NE,1.79,0,0,Sunday,Yes
562,2010,1,24,9,4,278,-13,62,1020,-7,cv,0.89,0,0,Sunday,Yes
563,2010,1,24,10,4,188,-12,53,1019,-4,cv,1.78,0,0,Sunday,Yes
564,2010,1,24,11,4,58,-13,36,1019,0,cv,2.67,0,0,Sunday,Yes
565,2010,1,24,12,4,58,-16,21,1018,4,NW,4.02,0,0,Sunday,Yes
566,2010,1,24,13,4,74,-19,15,1017,5,NW,13.85,0,0,Sunday,Yes
567,2010,1,24,14,4,15,-18,17,1017,5,NW,22.79,0,0,Sunday,Yes
568,2010,1,24,15,4,41,-19,15,1017,5,NW,32.62,0,0,Sunday,Yes
569,2010,1,24,16,4,20,-20,14,1018,5,NW,40.67,0,0,Sunday,Yes
570,2010,1,24,17,4,41,-19,18,1020,3,NW,49.61,0,0,Sunday,Yes
571,2010,1,24,18,4,24,-18,22,1023,1,NW,61.68,0,0,Sunday,No
572,2010,1,24,19,4,9,-20,22,1027,-1,NW,76.88,0,0,Sunday,No
573,2010,1,24,20,4,7,-20,23,1028,-2,NW,89.84,0,0,Sunday,No
574,2010,1,24,21,4,9,-21,23,1029,-3,NW,98.78,0,0,Sunday,No
575,2010,1,24,22,4,6,-25,17,1030,-4,NW,113.98,0,0,Sunday,No
576,2010,1,24,23,4,14,-26,17,1031,-5,NW,129.18,0,0,Sunday,No
577,2010,1,25,0,4,6,-25,19,1031,-5,NW,141.25,0,0,Monday,No
578,2010,1,25,1,4,8,-25,20,1031,-6,NW,150.19,0,0,Monday,No
579,2010,1,25,2,4,6,-24,22,1032,-6,NW,162.26,0,0,Monday,No
580,2010,1,25,3,4,8,-24,22,1033,-6,NW,172.09,0,0,Monday,No
581,2010,1,25,4,4,10,-23,24,1033,-6,NW,181.92,0,0,Monday,No
582,2010,1,25,5,4,8,-22,29,1033,-7,NW,187.73,0,0,Monday,No
583,2010,1,25,6,4,9,-21,31,1033,-7,NW,192.65,0,0,Monday,No
584,2010,1,25,7,4,94,-21,31,1034,-7,NW,196.67,0,0,Monday,No
585,2010,1,25,8,4,7,-21,29,1035,-6,NW,201.59,0,0,Monday,Yes
586,2010,1,25,9,4,13,-21,25,1036,-4,NW,207.4,0,0,Monday,Yes
587,2010,1,25,10,4,13,-22,21,1036,-3,NW,216.34,0,0,Monday,Yes
588,2010,1,25,11,4,8,-22,19,1036,-2,NW,222.15,0,0,Monday,Yes
589,2010,1,25,12,4,15,-23,16,1035,-1,NW,230.2,0,0,Monday,Yes
590,2010,1,25,13,4,4,-26,11,1033,1,NW,238.25,0,0,Monday,Yes
591,2010,1,25,14,4,8,-25,11,1032,2,NW,245.4,0,0,Monday,Yes
592,2010,1,25,15,4,12,-25,11,1031,2,NW,252.55,0,0,Monday,Yes
593,2010,1,25,16,4,15,-24,12,1031,2,NW,257.47,0,0,Monday,Yes
594,2010,1,25,17,4,9,-22,16,1031,1,SE,4.02,0,0,Monday,Yes
595,2010,1,25,18,4,89,-19,24,1031,-1,SE,7.15,0,0,Monday,No
596,2010,1,25,19,4,60,-19,24,1031,-1,SE,10.28,0,0,Monday,No
597,2010,1,25,20,4,21,-17,35,1031,-4,SE,12.07,0,0,Monday,No
598,2010,1,25,21,4,24,-18,26,1031,-1,SE,15.2,0,0,Monday,No
599,2010,1,25,22,4,204,-18,35,1030,-5,cv,0.89,0,0,Monday,No
600,2010,1,25,23,4,119,-18,30,1030,-3,SE,3.13,0,0,Monday,No
601,2010,1,26,0,4,178,-16,56,1030,-9,cv,0.89,0,0,Tuesday,No
602,2010,1,26,1,4,96,-16,52,1029,-8,cv,1.78,0,0,Tuesday,No
603,2010,1,26,2,4,49,-16,66,1029,-11,cv,2.23,0,0,Tuesday,No
604,2010,1,26,3,4,200,-16,72,1029,-12,cv,3.12,0,0,Tuesday,No
605,2010,1,26,4,4,85,-16,61,1028,-10,NW,3.13,0,0,Tuesday,No
606,2010,1,26,5,4,124,-17,56,1028,-10,NW,4.92,0,0,Tuesday,No
607,2010,1,26,6,4,224,-17,66,1027,-12,NW,6.71,0,0,Tuesday,No
608,2010,1,26,7,4,104,-17,56,1027,-10,NW,8.5,0,0,Tuesday,No
609,2010,1,26,8,4,137,-18,66,1028,-13,NE,1.79,0,0,Tuesday,Yes
610,2010,1,26,9,4,162,-16,52,1028,-8,NW,4.02,0,0,Tuesday,Yes
611,2010,1,26,10,4,114,-16,45,1027,-6,NW,5.81,0,0,Tuesday,Yes
612,2010,1,26,11,4,89,-15,39,1027,-3,cv,0.89,0,0,Tuesday,Yes
613,2010,1,26,12,4,20,-15,33,1025,-1,SE,1.79,0,0,Tuesday,Yes
614,2010,1,26,13,4,62,-18,24,1024,0,SE,3.58,0,0,Tuesday,Yes
615,2010,1,26,14,4,101,-19,20,1023,1,cv,0.89,0,0,Tuesday,Yes
616,2010,1,26,15,4,52,-18,21,1021,2,SE,1.79,0,0,Tuesday,Yes
617,2010,1,26,16,4,103,-17,24,1021,1,SE,4.92,0,0,Tuesday,Yes
618,2010,1,26,17,4,231,-14,36,1021,-1,SE,5.81,0,0,Tuesday,Yes
619,2010,1,26,18,4,72,-13,45,1021,-3,SE,6.7,0,0,Tuesday,No
